1435635403.891582	1	1	1	0	0	1	1	1	1	
1435635403.940171	1	1	1	1	0	1	1	1	1	
1435635403.947471	1	1	0	1	0	1	1	1	1	
1435635403.959759	1	1	1	1	0	1	1	1	1	
1435635404.152521	1	0	1	1	0	1	1	1	1	
1435635404.164414	1	1	1	1	0	1	1	1	1	
1435635404.178124	0	1	1	1	0	1	1	1	1	
1435635405.891756	0	1	1	1	0	1	1	1	0	
1435635524.409246	1	1	1	0	0	1	1	1	1	
1435635524.460211	1	1	1	1	0	1	1	1	1	
1435635524.467724	1	1	0	1	0	1	1	1	1	
1435635524.480589	1	1	1	1	0	1	1	1	1	
1435635524.680667	1	0	1	1	0	1	1	1	1	
1435635524.692283	1	1	1	1	0	1	1	1	1	
1435635524.706077	0	1	1	1	0	1	1	1	1	
1435635529.409741	0	1	1	1	0	1	1	1	0	
1435635693.255386	0	1	1	1	1	1	1	0	1	
1435635693.318517	0	1	1	1	1	1	1	1	1	
1435635693.324891	0	1	1	1	1	1	0	1	1	
1435635693.338974	0	1	1	1	1	1	1	1	1	
1435635693.455448	0	1	1	1	1	1	1	1	0	
1435635839.383623	1	1	1	0	0	1	1	1	1	
1435635839.439644	1	1	1	1	0	1	1	1	1	
1435635839.445612	1	1	0	1	0	1	1	1	1	
1435635839.460197	1	1	1	1	0	1	1	1	1	
1435635839.647591	1	0	1	1	0	1	1	1	1	
1435635839.658404	1	1	1	1	0	1	1	1	1	
1435635839.671530	0	1	1	1	0	1	1	1	1	
1435635844.384207	0	1	1	1	0	1	1	1	0	
1435637235.641076	0	1	1	1	1	1	1	0	1	
1435637235.703331	0	1	1	1	1	1	1	1	1	
1435637235.708666	0	1	1	1	1	1	0	1	1	
1435637235.722240	0	1	1	1	1	1	1	1	1	
1435637235.891604	0	1	1	1	1	0	1	1	1	
1435637235.901214	0	1	1	1	1	1	1	1	1	
1435637235.911963	0	1	1	1	0	1	1	1	1	
1435637240.641598	0	1	1	1	0	1	1	1	0	
1435637281.145032	1	1	1	0	0	1	1	1	1	
1435637281.199733	1	1	1	1	0	1	1	1	1	
1435637281.205483	1	1	0	1	0	1	1	1	1	
1435637281.219518	1	1	1	1	0	1	1	1	1	
1435637281.408342	1	0	1	1	0	1	1	1	1	
1435637281.419317	1	1	1	1	0	1	1	1	1	
1435637281.432279	0	1	1	1	0	1	1	1	1	
1435637286.145580	0	1	1	1	0	1	1	1	0	
1435637315.353986	0	1	1	1	1	1	1	0	1	
1435637315.412478	0	1	1	1	1	1	1	1	1	
1435637315.417742	0	1	1	1	1	1	0	1	1	
1435637315.430578	0	1	1	1	1	1	1	1	1	
1435637315.600853	0	1	1	1	1	0	1	1	1	
1435637315.610443	0	1	1	1	1	1	1	1	1	
1435637315.621197	0	1	1	1	0	1	1	1	1	
1435637320.354524	0	1	1	1	0	1	1	1	0	
1435637346.71209	1	1	1	0	0	1	1	1	1	
1435637346.125107	1	1	1	1	0	1	1	1	1	
1435637346.131510	1	1	0	1	0	1	1	1	1	
1435637346.145462	1	1	1	1	0	1	1	1	1	
1435637346.334602	1	0	1	1	0	1	1	1	1	
1435637346.345243	1	1	1	1	0	1	1	1	1	
1435637346.358501	0	1	1	1	0	1	1	1	1	
1435637351.71725	0	1	1	1	0	1	1	1	0	
1435637467.663926	1	1	1	0	0	1	1	1	1	
1435637467.718638	1	1	1	1	0	1	1	1	1	
1435637693.877005	1	1	1	0	0	1	1	1	1	
1435637693.932831	1	1	1	1	0	1	1	1	1	
1435637753.896396	1	1	1	0	0	1	1	1	1	
1435637753.950474	1	1	1	1	0	1	1	1	1	
1435638043.658145	1	1	1	0	0	1	1	1	1	
1435638043.712723	1	1	1	1	0	1	1	1	1	
1435638043.718781	1	1	0	1	0	1	1	1	1	
1435638043.732305	1	1	1	1	0	1	1	1	1	
1435638043.920097	1	0	1	1	0	1	1	1	1	
1435638043.930657	1	1	1	1	0	1	1	1	1	
1435638043.944224	0	1	1	1	0	1	1	1	1	
1435638048.658599	0	1	1	1	0	1	1	1	0	
1435639401.912871	1	1	1	0	0	1	1	1	1	
1435639401.967320	1	1	1	1	0	1	1	1	1	
1435639401.973298	1	1	0	1	0	1	1	1	1	
1435639401.987020	1	1	1	1	0	1	1	1	1	
1435639402.173191	1	0	1	1	0	1	1	1	1	
1435639402.183572	1	1	1	1	0	1	1	1	1	
1435639402.196724	0	1	1	1	0	1	1	1	1	
1435639406.913410	0	1	1	1	0	1	1	1	0	
1435639504.702776	1	1	1	0	0	1	1	1	1	
1435639504.756848	1	1	1	1	0	1	1	1	1	
1435639504.763403	1	1	0	1	0	1	1	1	1	
1435639504.777399	1	1	1	1	0	1	1	1	1	
1435639504.965406	1	0	1	1	0	1	1	1	1	
1435639504.975722	1	1	1	1	0	1	1	1	1	
1435639504.988759	0	1	1	1	0	1	1	1	1	
1435639506.702942	0	1	1	1	0	1	1	1	0	
1435639696.405695	1	1	1	0	0	1	1	1	1	
1435639696.460738	1	1	1	1	0	1	1	1	1	
1435639696.467037	1	1	0	1	0	1	1	1	1	
1435639696.481455	1	1	1	1	0	1	1	1	1	
1435639696.668243	1	0	1	1	0	1	1	1	1	
1435639696.678651	1	1	1	1	0	1	1	1	1	
1435639696.692126	0	1	1	1	0	1	1	1	1	
1435639698.405852	0	1	1	1	0	1	1	1	0	
1435639725.750468	1	1	1	0	0	1	1	1	1	
1435639725.805205	1	1	1	1	0	1	1	1	1	
1435639725.811235	1	1	0	1	0	1	1	1	1	
1435639725.825056	1	1	1	1	0	1	1	1	1	
1435639726.13169	1	0	1	1	0	1	1	1	1	
1435639726.23493	1	1	1	1	0	1	1	1	1	
1435639726.36400	0	1	1	1	0	1	1	1	1	
1435639727.750598	0	1	1	1	0	1	1	1	0	
1435639762.291715	1	1	1	0	0	1	1	1	1	
1435639762.347244	1	1	1	1	0	1	1	1	1	
1435639762.353035	1	1	0	1	0	1	1	1	1	
1435639762.367082	1	1	1	1	0	1	1	1	1	
1435639762.556390	1	0	1	1	0	1	1	1	1	
1435639762.566386	1	1	1	1	0	1	1	1	1	
1435639762.579260	0	1	1	1	0	1	1	1	1	
1435639764.292358	0	1	1	1	0	1	1	1	0	
1435639874.306310	1	1	1	0	0	1	1	1	1	
1435639874.361160	1	1	1	1	0	1	1	1	1	
1435639874.366835	1	1	0	1	0	1	1	1	1	
1435639874.381203	1	1	1	1	0	1	1	1	1	
1435639874.568584	1	0	1	1	0	1	1	1	1	
1435639874.578875	1	1	1	1	0	1	1	1	1	
1435639874.591842	0	1	1	1	0	1	1	1	1	
1435639876.306528	0	1	1	1	0	1	1	1	0	
1435639883.508000	0	1	1	1	1	1	1	0	1	
1435639883.566170	0	1	1	1	1	1	1	1	1	
1435639883.572393	0	1	1	1	1	1	0	1	1	
1435639883.584794	0	1	1	1	1	1	1	1	1	
1435639883.754537	0	1	1	1	1	0	1	1	1	
1435639883.763690	0	1	1	1	1	1	1	1	1	
1435639883.774417	0	1	1	1	0	1	1	1	1	
1435639885.508199	0	1	1	1	0	1	1	1	0	
1435639898.86856	1	1	1	0	0	1	1	1	1	
1435639898.141623	1	1	1	1	0	1	1	1	1	
1435639898.147574	1	1	0	1	0	1	1	1	1	
1435639898.162349	1	1	1	1	0	1	1	1	1	
1435639898.349496	1	0	1	1	0	1	1	1	1	
1435639898.359810	1	1	1	1	0	1	1	1	1	
1435639898.372951	0	1	1	1	0	1	1	1	1	
1435639899.87016	0	1	1	1	0	1	1	1	0	
1435640026.493331	1	1	1	0	0	1	1	1	1	
1435640026.549170	1	1	1	1	0	1	1	1	1	
1435640026.554550	1	1	0	1	0	1	1	1	1	
1435640026.568661	1	1	1	1	0	1	1	1	1	
1435640026.755718	1	0	1	1	0	1	1	1	1	
1435640026.765999	1	1	1	1	0	1	1	1	1	
1435640026.779013	0	1	1	1	0	1	1	1	1	
1435640027.493400	0	1	1	1	0	1	1	1	0	
1435640036.783656	0	1	1	1	1	1	1	0	1	
1435640036.842300	0	1	1	1	1	1	1	1	1	
1435640036.847337	0	1	1	1	1	1	0	1	1	
1435640036.860407	0	1	1	1	1	1	1	1	1	
1435640037.31641	0	1	1	1	1	0	1	1	1	
1435640037.40785	0	1	1	1	1	1	1	1	1	
1435640037.51549	0	1	1	1	0	1	1	1	1	
1435640037.783759	0	1	1	1	0	1	1	1	0	
1435640123.890666	1	1	1	0	0	1	1	1	1	
1435640123.945895	1	1	1	1	0	1	1	1	1	
1435640123.951715	1	1	0	1	0	1	1	1	1	
1435640123.965647	1	1	1	1	0	1	1	1	1	
1435640124.152558	1	0	1	1	0	1	1	1	1	
1435640124.163111	1	1	1	1	0	1	1	1	1	
1435640124.176379	0	1	1	1	0	1	1	1	1	
1435640124.890738	0	1	1	1	0	1	1	1	0	
1435640334.842110	1	1	1	0	0	1	1	1	1	
1435640334.896382	1	1	1	1	0	1	1	1	1	
1435640334.902912	1	1	0	1	0	1	1	1	1	
1435640334.917494	1	1	1	1	0	1	1	1	1	
1435640335.105152	1	0	1	1	0	1	1	1	1	
1435640335.115184	1	1	1	1	0	1	1	1	1	
1435640335.128212	0	1	1	1	0	1	1	1	1	
1435640335.842223	0	1	1	1	0	1	1	1	0	
1435640381.956807	1	1	1	0	0	1	1	1	1	
1435640382.11306	1	1	1	1	0	1	1	1	1	
1435640382.16987	1	1	0	1	0	1	1	1	1	
1435640382.31867	1	1	1	1	0	1	1	1	1	
1435640382.218191	1	0	1	1	0	1	1	1	1	
1435640382.228398	1	1	1	1	0	1	1	1	1	
1435640382.241328	0	1	1	1	0	1	1	1	1	
1435640382.956878	0	1	1	1	0	1	1	1	0	
1435640542.65413	1	1	1	0	0	1	1	1	1	
1435640542.119689	1	1	1	1	0	1	1	1	1	
1435640542.125926	1	1	0	1	0	1	1	1	1	
1435640542.139921	1	1	1	1	0	1	1	1	1	
1435640542.328686	1	0	1	1	0	1	1	1	1	
1435640542.338914	1	1	1	1	0	1	1	1	1	
1435640542.351711	0	1	1	1	0	1	1	1	1	
1435640543.65527	0	1	1	1	0	1	1	1	0	
1435640619.276035	1	1	1	0	0	1	1	1	1	
1435640640.821756	1	1	1	0	0	1	1	1	1	
1435640837.257909	1	1	1	0	0	1	1	1	0	
1435640837.312514	1	1	1	1	0	1	1	1	0	
1435640837.318521	1	1	0	1	0	1	1	1	0	
1435640837.332638	1	1	1	1	0	1	1	1	0	
1435640837.519872	1	0	1	1	0	1	1	1	0	
1435640837.530337	1	1	1	1	0	1	1	1	0	
1435640837.543304	0	1	1	1	0	1	1	1	0	
1435640873.660430	1	1	1	0	0	1	1	1	1	
1435640927.113914	1	1	1	0	0	1	1	1	1	
1435640927.168646	1	1	1	1	0	1	1	1	1	
1435640927.175016	1	1	0	1	0	1	1	1	1	
1435640927.189240	1	1	1	1	0	1	1	1	1	
1435640927.377030	1	0	1	1	0	1	1	1	1	
1435640927.387183	1	1	1	1	0	1	1	1	1	
1435640927.399790	0	1	1	1	0	1	1	1	1	
1435640928.113939	0	1	1	1	0	1	1	1	0	
1435641216.822360	1	1	1	0	0	1	1	1	1	
1435641277.652338	1	1	1	0	0	1	1	1	1	
1435641609.393540	1	1	1	0	0	1	1	1	1	
1435641609.459886	1	1	1	1	0	1	1	1	1	
1435641609.465835	1	1	0	1	0	1	1	1	1	
1435641609.480292	1	1	1	1	0	1	1	1	1	
1435641609.668272	1	0	1	1	0	1	1	1	1	
1435641609.678376	1	1	1	1	0	1	1	1	1	
1435641609.690905	0	1	1	1	0	1	1	1	1	
1435641610.393609	0	1	1	1	0	1	1	1	0	
1435641743.347112	1	1	1	0	0	1	1	1	1	
1435642009.136039	1	1	1	0	0	1	1	1	1	
1435642028.219269	1	1	1	0	0	1	1	1	1	
1435642028.274591	1	1	1	1	0	1	1	1	1	
1435642028.280181	1	1	0	1	0	1	1	1	1	
1435642028.294146	1	1	1	1	0	1	1	1	1	
1435642028.482904	1	0	1	1	0	1	1	1	1	
1435642028.493156	1	1	1	1	0	1	1	1	1	
1435642028.505773	0	1	1	1	0	1	1	1	1	
1435642029.219343	0	1	1	1	0	1	1	1	0	
1435642115.327166	0	1	1	1	1	1	1	0	1	
1435642115.386076	0	1	1	1	1	1	1	1	1	
1435642115.392873	0	1	1	1	1	1	0	1	1	
1435642115.405753	0	1	1	1	1	1	1	1	1	
1435642115.574014	0	1	1	1	1	0	1	1	1	
1435642115.583074	0	1	1	1	1	1	1	1	1	
1435642115.593742	0	1	1	1	0	1	1	1	1	
1435642117.327386	0	1	1	1	0	1	1	1	0	
1435642151.868146	1	1	1	0	0	1	1	1	1	
1435642151.923506	1	1	1	1	0	1	1	1	1	
1435642151.929525	1	1	0	1	0	1	1	1	1	
1435642151.943132	1	1	1	1	0	1	1	1	1	
1435642152.129423	1	0	1	1	0	1	1	1	1	
1435642152.139614	1	1	1	1	0	1	1	1	1	
1435642152.152309	0	1	1	1	0	1	1	1	1	
1435642152.868248	0	1	1	1	0	1	1	1	0	
1435642650.483697	1	1	1	0	0	1	1	1	1	
1435642650.538449	1	1	1	1	0	1	1	1	1	
1435642650.544289	1	1	0	1	0	1	1	1	1	
1435642650.558139	1	1	1	1	0	1	1	1	1	
1435642650.745246	1	0	1	1	0	1	1	1	1	
1435642650.755381	1	1	1	1	0	1	1	1	1	
1435642650.767865	0	1	1	1	0	1	1	1	1	
1435642651.483789	0	1	1	1	0	1	1	1	0	
1435642716.729100	1	1	1	0	0	1	1	1	1	
1435642716.783950	1	1	1	1	0	1	1	1	1	
1435642716.789491	1	1	0	1	0	1	1	1	1	
1435642716.803317	1	1	1	1	0	1	1	1	1	
1435642716.989800	1	0	1	1	0	1	1	1	1	
1435642717.243	1	1	1	1	0	1	1	1	1	
1435642717.12759	0	1	1	1	0	1	1	1	1	
1435642717.729172	0	1	1	1	0	1	1	1	0	
1435642937.69843	1	1	1	0	0	1	1	1	1	
1435642937.123657	1	1	1	1	0	1	1	1	1	
1435642937.129867	1	1	0	1	0	1	1	1	1	
1435642937.143844	1	1	1	1	0	1	1	1	1	
1435642937.328910	1	0	1	1	0	1	1	1	1	
1435642937.339331	1	1	1	1	0	1	1	1	1	
1435642937.352220	0	1	1	1	0	1	1	1	1	
1435642938.69916	0	1	1	1	0	1	1	1	0	
1435695413.534761	0	1	1	1	1	1	1	1	0	
1435695413.540097	0	1	1	1	1	1	0	1	0	
1435695413.555225	0	1	1	1	1	1	1	1	0	
1435695413.595619	1	1	1	1	1	1	1	1	0	
1435695413.614497	1	0	1	1	1	1	1	1	0	
1435695413.626144	1	1	1	1	1	1	1	1	0	
1435695413.737825	1	1	1	1	1	0	1	1	0	
1435695413.746871	1	1	1	1	1	1	1	1	0	
1435695413.757593	1	1	1	1	0	1	1	1	0	
1435695413.820045	1	1	0	1	0	1	1	1	0	
1435695413.828190	1	1	1	1	0	1	1	1	0	
1435695413.830397	1	1	1	0	0	1	1	1	0	
1435695745.68342	1	1	1	0	0	1	1	1	1	
1435695745.115943	1	1	1	1	0	1	1	1	1	
1435695745.122969	1	1	0	1	0	1	1	1	1	
1435695745.135156	1	1	1	1	0	1	1	1	1	
1435695745.318445	1	0	1	1	0	1	1	1	1	
1435695745.329712	1	1	1	1	0	1	1	1	1	
1435695745.343422	0	1	1	1	0	1	1	1	1	
1435695750.67766	0	1	1	1	0	1	1	1	0	
1435695750.141068	0	1	1	1	1	1	1	1	0	
1435695750.158262	0	1	1	1	1	0	1	1	0	
1435695750.169198	0	1	1	1	1	1	1	1	0	
1435695750.356074	0	1	1	1	1	1	0	1	0	
1435695750.364903	0	1	1	1	1	1	1	1	0	
1435695750.367849	0	1	1	1	1	1	1	0	0	
1435695761.182240	0	1	1	1	1	1	1	0	1	
1435695761.242551	0	1	1	1	1	1	1	1	1	
1435695761.249796	0	1	1	1	1	1	0	1	1	
1435695761.264715	0	1	1	1	1	1	1	1	1	
1435695761.443609	0	1	1	1	1	0	1	1	1	
1435695761.452773	0	1	1	1	1	1	1	1	1	
1435695761.463338	0	1	1	1	0	1	1	1	1	
1435695766.182782	0	1	1	1	0	1	1	1	0	
1435695766.308367	1	1	1	1	0	1	1	1	0	
1435695766.326929	1	0	1	1	0	1	1	1	0	
1435695766.338265	1	1	1	1	0	1	1	1	0	
1435695766.527803	1	1	0	1	0	1	1	1	0	
1435695766.537909	1	1	1	1	0	1	1	1	0	
1435695766.540366	1	1	1	0	0	1	1	1	0	
1435695779.581619	1	1	1	0	0	1	1	1	1	
1435695779.629573	1	1	1	1	0	1	1	1	1	
1435695779.636606	1	1	0	1	0	1	1	1	1	
1435695779.648549	1	1	1	1	0	1	1	1	1	
1435695779.833749	1	0	1	1	0	1	1	1	1	
1435695779.845465	1	1	1	1	0	1	1	1	1	
1435695779.859529	0	1	1	1	0	1	1	1	1	
1435695780.581722	0	1	1	1	0	1	1	1	0	
1435695780.654931	0	1	1	1	1	1	1	1	0	
1435695780.672132	0	1	1	1	1	0	1	1	0	
1435695780.683165	0	1	1	1	1	1	1	1	0	
1435695780.869701	0	1	1	1	1	1	0	1	0	
1435695780.878451	0	1	1	1	1	1	1	1	0	
1435695780.881859	0	1	1	1	1	1	1	0	0	
1435695801.633952	0	1	1	1	1	1	1	0	1	
1435695801.694824	0	1	1	1	1	1	1	1	1	
1435695801.700880	0	1	1	1	1	1	0	1	1	
1435695801.715614	0	1	1	1	1	1	1	1	1	
1435695801.896828	0	1	1	1	1	0	1	1	1	
1435695801.906262	0	1	1	1	1	1	1	1	1	
1435695801.917429	0	1	1	1	0	1	1	1	1	
1435695802.134009	0	1	1	1	0	1	1	1	0	
1435695802.259329	1	1	1	1	0	1	1	1	0	
1435695802.277222	1	0	1	1	0	1	1	1	0	
1435695802.288372	1	1	1	1	0	1	1	1	0	
1435695802.478671	1	1	0	1	0	1	1	1	0	
1435695802.488352	1	1	1	1	0	1	1	1	0	
1435695802.490877	1	1	1	0	0	1	1	1	0	
